settlement_id,settlement_name,ward_code,ward_name,lga_name,gps_visit_status,gps_confidence_status,etally_report_status,etally_row_count,reported_doses_all_linked,reported_doses_plausible_only,dose_quality_flag,reconciliation_class,discrepancy_flag,explanatory_notes,created_at
S00640,Sazaja,W007,Bayoyi,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00641,Tanafa-Yamma,W007,Bayoyi,Idi-Oro,unvisited,review,reported,1,157.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00642,Tayosa,W007,Bayoyi,Idi-Oro,unvisited,review,reported,1,31.0,31.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00643,Ririwa-Sabo,W007,Bayoyi,Idi-Oro,unvisited,review,reported,1,343.0,343.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00644,Dayode,W007,Bayoyi,Idi-Oro,ambiguous,ambiguous,reported,1,88.0,88.0,False,GPS ambiguous / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S00645,Yezako-Kofar,W007,Bayoyi,Idi-Oro,unvisited,review,reported,1,63.0,63.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00646,Ekluwa,W007,Bayoyi,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00647,Uztsile-Tudun,W007,Bayoyi,Idi-Oro,unvisited,review,reported,1,303.0,303.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00648,Yewafa,W007,Bayoyi,Idi-Oro,unvisited,review,reported,1,12.0,12.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00649,Ribemi-Tsakiya,W007,Bayoyi,Idi-Oro,unvisited,review,reported,1,37.0,37.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00650,Kuwale,W007,Bayoyi,Idi-Oro,unvisited,review,reported,1,137.0,137.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00651,Sushana-Arewa,W007,Bayoyi,Idi-Oro,visited,high,reported,1,71.0,71.0,False,GPS visited / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S00652,Harani,W007,Bayoyi,Idi-Oro,unvisited,review,reported,1,676.0,676.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00653,Oktiri-Gabas,W007,Bayoyi,Idi-Oro,unvisited,review,reported,1,38.0,38.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00654,Doduru,W007,Bayoyi,Idi-Oro,unvisited,review,reported,1,168.0,168.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00655,Basaba,W007,Bayoyi,Idi-Oro,visited,high,reported,1,69.0,69.0,False,GPS visited / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S00656,Okbaba-Tsakiya,W007,Bayoyi,Idi-Oro,unvisited,review,reported,1,128.0,128.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00657,Eklade,W007,Bayoyi,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00658,Waduna,W007,Bayoyi,Idi-Oro,ambiguous,ambiguous,reported,1,170.0,170.0,False,GPS ambiguous / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S00659,Ektsitu,W007,Bayoyi,Idi-Oro,ambiguous,ambiguous,reported,1,9.0,9.0,False,GPS ambiguous / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S00660,Riratu,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,113.0,113.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00661,Oldema,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,78.0,78.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00662,Jibena,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,124.0,124.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00663,Adlari-Kofar,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,15.0,15.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00664,Enlaru,W008,UMYOSA,Idi-Oro,unvisited,review,reported,1,132.0,132.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00665,Irsale,W008,Umyosa,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00666,Datita,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,36.0,36.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00667,Adyole,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,45.0,45.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00668,Gunatu-Gabas,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,78.0,78.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00669,Nushafa,W008,Umyosa,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00670,Lotsina,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,23.0,23.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00671,Mazatu,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,414.0,414.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00672,Hangodu-Kudu,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,369.0,369.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00673,Kawaja,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,113.0,113.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00674,Fasaru,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,752.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00675,Zabafa,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,66.0,66.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00676,Entsina-Kofar,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,38.0,38.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00677,Falushi,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,36.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00678,Aglama,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,284.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00679,Gulawa-Tudun,W008,Umyosa,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00680,Gurata,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,98.0,98.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00681,Jimadu,W008,Umyosa,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00682,Irzari,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,87.0,87.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00683,Agbadu,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,118.0,118.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00684,Dobaja,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,93.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00685,Fazaja-Sabo,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,55.0,55.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00686,Enyosa,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,26.0,26.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00687,Batsisa,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,19.0,19.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00688,Adjiwo,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,6.0,6.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00689,Olwatu,W008,UMYOSA,Idi-Oro,unvisited,review,reported,1,92.0,92.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00690,Nulade-Sabo,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,41.0,41.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00691,Kuwashi,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,25.0,25.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00692,Kurana,W008,Umyosa,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00693,Tangosa-Tudun,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,57.0,57.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00694,Addudu,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,130.0,130.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00695,Darana,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,16.0,16.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00696,Irngosa,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,61.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00697,Agngoba,W008,Umyosa,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00698,Hasani,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,87.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00699,Biriko,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,65.0,65.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00700,Birari,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,18.0,18.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00701,Fajile,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,237.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00702,Bilaba,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,102.0,102.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00703,Bikota,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,96.0,96.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00704,Walatu,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,553.0,553.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00705,Dajiwa,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,150.0,150.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00706,Faduwa,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,561.0,561.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00707,Umdena,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,514.0,514.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00708,Zaberu,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,478.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00709,Kayomi,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,22.0,22.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00710,Ekluyi-Kofar,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,31.0,31.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00711,Waduja,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,58.0,58.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00712,Gulako,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,318.0,318.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00713,Dojimi,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,12.0,12.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00714,Bajita,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,39.0,39.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00715,Umnaja,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,76.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00716,Tasayi-Tudun,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,153.0,153.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00717,Nurari,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,138.0,138.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00718,Yedufa,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,37.0,37.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00719,Entsima,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,28.0,28.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00720,Jiwale,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,30.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00721,Ibdema,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,499.0,499.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00722,Irjitu-Kofar,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,147.0,147.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00723,Irtsiru,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,94.0,94.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00724,Okwale,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,95.0,95.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00725,Entita,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,102.0,102.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00726,Tasale,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,13.0,13.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00727,Uzmasa,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,37.0,37.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00728,Badesa,W008,Umyosa,Idi-Oro,visited,high,reported,1,664.0,664.0,False,GPS visited / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S00729,Hamata,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,21.0,21.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00730,Sasari,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,8.0,8.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00731,Uzshawa,W008,Umyosa,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00732,Zakotu,W008,Umyosa,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00733,Agzari,W008,UMYOSA,Idi-Oro,unvisited,review,reported,1,508.0,508.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00734,Riluko,W008,Umyosa,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00735,Zaduko-Arewa,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,52.0,52.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00736,Fashaba,W008,UMYOSA,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00737,Maludu,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,41.0,41.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00738,Nuzashi,W008, Umyosa ,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00739,Hakoko,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,52.0,52.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00740,Bayomi,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,151.0,151.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00741,Bitsiko,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,360.0,360.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00742,Tawana,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,88.0,88.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00743,Umshade-Sabo,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,419.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00744,Famatu,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,167.0,167.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00745,Enyoba,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,24.0,24.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00746,Daluru-Arewa,W008,Umyosa,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00747,Sutsiwo-Kudu,W008,Umyosa,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00748,Enngoko,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,29.0,29.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00749,Subadu,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,38.0,38.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00750,Oldede-Yamma,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,341.0,341.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00751,Kusayi,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,364.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00752,Jitile,W008,Umyosa,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00753,Agwama,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,78.0,78.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00754,Ibduja,W008,Umyosa,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00755,Kutsile,W008,UMYOSA,Idi-Oro,unvisited,review,reported,1,155.0,155.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00756,Tasata,W008,Umyosa,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00757,Ibkodu,W008,Umyosa,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00758,Oktsiyi,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,93.0,93.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00759,Tatsishi,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,386.0,386.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00760,Olluri,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,127.0,127.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00761,Yekota,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,92.0,92.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00762,Enduta,W008,Umyosa,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00763,Dazako,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,259.0,259.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00764,Adshasa,W008,Umyosa,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00765,Lomashi,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,30.0,30.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00766,Umngosa,W008,Umyosa,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00767,Halule,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,73.0,73.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00768,Rilami,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,30.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00769,Kushata,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,57.0,57.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00770,Olrari,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,44.0,44.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00771,Rideru,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,73.0,73.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00772,Irrako,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,47.0,47.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00773,Mashadu,W008,Umyosa,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00774,Susako,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,68.0,68.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00775,Fabawo,W008,Umyosa,Idi-Oro,unvisited,review,reported,1,52.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
