settlement_id,gps_visit_status,missed_indicator,x_32632,y_32632,analysis_scenario,weights_specification,neighbour_count,local_moran_i,quadrant,raw_permutation_p_value,fdr_adjusted_p_value,raw_significant,fdr_adjusted_significant,spatial_lag,local_cluster_raw,local_cluster_fdr
S00039,unvisited,1,299492.60477514897,1219547.8076204974,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,51,-0.009004249547607352,4,0.921,0.9935788043478262,False,False,0.9019607843137261,Not significant,Not significant
S00040,unvisited,1,284118.49275453994,1223067.5365576262,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,45,0.0010450715338387346,1,0.998,1.0,False,False,0.9111111111111114,Not significant,Not significant
S00041,unvisited,1,288037.9416084991,1217045.7754436233,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,57,-0.016937924085591107,4,0.805,0.9209942363112393,False,False,0.8947368421052644,Not significant,Not significant
S00042,unvisited,1,291083.04240892956,1231819.5210712606,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,27,0.05799122432870006,1,0.593,0.7971365688487584,False,False,0.9629629629629624,Not significant,Not significant
S00043,unvisited,1,300313.5800893776,1233888.1141545922,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,42,-0.032076670397866276,4,0.523,0.7397779097387174,False,False,0.8809523809523816,Not significant,Not significant
S00045,unvisited,1,288499.9478543204,1226138.2619794444,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,45,0.02545056558877931,1,0.553,0.7650017391304349,False,False,0.9333333333333337,Not significant,Not significant
S00046,visited,0,287616.72077206604,1227366.5345134914,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,42,-0.4697626502282922,2,0.03,0.47220264317180616,True,False,0.9523809523809531,Low-High outlier,Not significant
S00047,unvisited,1,290286.639772266,1231458.027856908,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,29,0.060796453530417335,1,0.401,0.6533392612859097,False,False,0.9655172413793099,Not significant,Not significant
S00048,unvisited,1,285668.00399754674,1221874.3976622322,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,51,0.012530009912634319,1,0.764,0.9000237388724035,False,False,0.921568627450981,Not significant,Not significant
S00049,unvisited,1,287173.99671882176,1228274.0974228978,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,37,0.03930233248482665,1,0.511,0.7319314491882141,False,False,0.9459459459459452,Not significant,Not significant
S00050,unvisited,1,305538.513879486,1230882.8750040706,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,55,-0.021141741243379867,4,0.608,0.8054625208217656,False,False,0.8909090909090911,Not significant,Not significant
S00052,unvisited,1,300264.90730219753,1230957.430711637,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,45,-0.023360422521101806,4,0.735,0.8860172064777327,False,False,0.8888888888888892,Not significant,Not significant
S00054,unvisited,1,290085.2548776586,1225622.7315759086,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,57,0.0023295712209409074,1,0.961,1.0,False,False,0.9122807017543872,Not significant,Not significant
S00055,unvisited,1,301493.91219965694,1230909.8316845202,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,48,-0.015733705628932892,4,0.745,0.8890731462925852,False,False,0.8958333333333338,Not significant,Not significant
S00056,unvisited,1,285423.0487198284,1220621.1709288773,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,56,0.0006092591400005182,1,0.971,1.0,False,False,0.9107142857142866,Not significant,Not significant
S00057,unvisited,1,301404.223657678,1234186.506567582,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,51,-0.009004249547607349,4,0.968,1.0,False,False,0.9019607843137261,Not significant,Not significant
S00058,unvisited,1,290188.12585767405,1221876.5719374956,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,63,-0.00592792676757282,4,0.999,1.0,False,False,0.9047619047619033,Not significant,Not significant
S00059,visited,0,289044.2160950164,1212468.4608159005,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,45,-0.010587453669918047,2,0.796,0.9146512301013026,False,False,0.9111111111111114,Not significant,Not significant
S00060,unvisited,1,298138.87812601926,1221592.473109,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,42,-0.00592792676757282,4,0.988,1.0,False,False,0.9047619047619054,Not significant,Not significant
S00061,unvisited,1,285179.4834751569,1227427.9122423993,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,38,0.011963318874206909,1,0.937,1.0,False,False,0.9210526315789467,Not significant,Not significant
S00062,unvisited,1,285388.72342839814,1224094.1582459274,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,48,0.007146445047573875,1,0.967,1.0,False,False,0.9166666666666672,Not significant,Not significant
S00063,visited,0,300562.58044976916,1221683.453242284,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,45,-0.01058745366991787,2,0.817,0.9280371959942775,False,False,0.9111111111111114,Not significant,Not significant
S00064,visited,0,285616.0435386688,1211096.3851390926,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,40,0.39119084331865894,3,0.045,0.47220264317180616,True,False,0.8750000000000004,Low-Low visited cluster,Not significant
S00065,unvisited,1,299654.19579441746,1234822.028326162,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,37,-0.02006238278394768,4,0.727,0.8830770015298317,False,False,0.8918918918918912,Not significant,Not significant
S00066,unvisited,1,286421.9762077825,1227404.788005366,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,41,0.018307494158065006,1,0.744,0.8883248120300752,False,False,0.9268292682926834,Not significant,Not significant
S00067,unvisited,1,287454.29651261464,1219007.3458841222,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,63,-0.02336042252110179,4,0.688,0.8580188481675391,False,False,0.8888888888888875,Not significant,Not significant
S00068,unvisited,1,285071.9518375576,1229507.0478404746,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,29,0.02292585930723374,1,0.72,0.8799589533093894,False,False,0.9310344827586203,Not significant,Not significant
S00069,visited,0,284178.0985272104,1219053.1239789657,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,54,0.23666072909228392,3,0.04,0.47220264317180616,True,False,0.888888888888888,Low-Low visited cluster,Not significant
S00070,unvisited,1,304264.23743932927,1230811.780982417,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,53,-0.02566282762062445,4,0.603,0.8033255033557047,False,False,0.8867924528301886,Not significant,Not significant
S00071,unvisited,1,300892.50216525316,1227511.6105758657,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,49,-0.05822541402815976,4,0.258,0.5353275261324042,False,False,0.8571428571428578,Not significant,Not significant
S00072,unvisited,1,285248.4661178929,1226290.9964679675,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,43,0.02204514781367133,1,0.796,0.9146512301013026,False,False,0.9302325581395354,Not significant,Not significant
S00073,unvisited,1,283422.07450379163,1217038.3254758727,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,48,-0.03861385630543965,4,0.489,0.7172401477832512,False,False,0.8750000000000004,Not significant,Not significant
S00075,unvisited,1,290302.21396741713,1216826.8761118327,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,60,-0.047765916576042254,4,0.322,0.5873424657534246,False,False,0.8666666666666677,Not significant,Not significant
S00076,unvisited,1,285907.1178654141,1212852.154646413,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,46,-0.02070765142817349,4,0.735,0.8860172064777327,False,False,0.8913043478260865,Not significant,Not significant
S00077,unvisited,1,286347.46230484406,1227057.1061369951,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,42,0.020220816862720634,1,0.746,0.8893753753753754,False,False,0.9285714285714293,Not significant,Not significant
S00078,unvisited,1,286673.7375971903,1218697.7771049635,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,62,-0.025328607525532534,4,0.607,0.8054625208217656,False,False,0.8870967741935477,Not significant,Not significant
S00080,unvisited,1,304182.3968705046,1231821.8477428677,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,51,-0.030538509007848998,4,0.613,0.8080608743774211,False,False,0.8823529411764711,Not significant,Not significant
S00081,unvisited,1,294078.00758083793,1219817.1949807587,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,57,-0.03620541939212313,4,0.506,0.729944611679711,False,False,0.8771929824561415,Not significant,Not significant
S00082,unvisited,1,284133.13702955504,1220868.860922283,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,49,0.009014212449737682,1,0.98,1.0,False,False,0.9183673469387762,Not significant,Not significant
S00083,unvisited,1,293175.9439866974,1214435.476419585,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,52,-0.0491739258484428,4,0.331,0.5905932584269663,False,False,0.865384615384616,Not significant,Not significant
S00084,unvisited,1,304868.44386783865,1229931.5409928332,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,51,-0.009004249547607358,4,0.885,0.9737043879907622,False,False,0.9019607843137261,Not significant,Not significant
S00085,unvisited,1,286840.2461616599,1224849.235107698,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,50,0.032772213805261505,1,0.603,0.8033255033557047,False,False,0.9400000000000005,Not significant,Not significant
S00086,unvisited,1,287118.86854414054,1223588.0507101084,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,52,0.014186491409575968,1,0.757,0.8957645305514158,False,False,0.9230769230769238,Not significant,Not significant
S00087,unvisited,1,309186.8319909281,1220869.403248366,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,47,-0.01816776421153995,4,0.796,0.9146512301013026,False,False,0.893617021276596,Not significant,Not significant
S00089,unvisited,1,295979.25642123923,1218081.6694660855,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,41,-0.0620520594374709,4,0.327,0.5874162895927602,False,False,0.8536585365853663,Not significant,Not significant
S00090,unvisited,1,285754.2259494369,1220806.5265389436,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,57,0.0023295712209409096,1,0.92,0.9933998186763373,False,False,0.9122807017543872,Not significant,Not significant
S00091,unvisited,1,294299.9296005142,1218835.3889526227,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,51,-0.052072768468090634,4,0.372,0.6266647807637907,False,False,0.8627450980392162,Not significant,Not significant
S00092,unvisited,1,298924.86604972125,1226872.6758697163,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,46,-0.04458259126452838,4,0.444,0.6898943248532289,False,False,0.8695652173913039,Not significant,Not significant
S00093,unvisited,1,296455.98873251973,1237231.2030850751,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,29,-0.05281532913913351,4,0.49,0.717381684081131,False,False,0.8620689655172411,Not significant,Not significant
S00094,unvisited,1,286968.17819867196,1212834.535995054,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,44,-0.02613377411825411,4,0.615,0.8084602649006623,False,False,0.8863636363636359,Not significant,Not significant
S00095,unvisited,1,283938.4322732857,1217765.6748240835,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,50,-0.03312262014307809,4,0.392,0.6457427385892116,False,False,0.8800000000000004,Not significant,Not significant
S00096,unvisited,1,286922.81824694714,1222518.159421731,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,52,0.014186491409575968,1,0.741,0.8877167252636866,False,False,0.9230769230769238,Not significant,Not significant
S00097,unvisited,1,287441.8226938213,1213166.8055556025,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,46,-0.02070765142817349,4,0.731,0.8843280853224987,False,False,0.8913043478260865,Not significant,Not significant
S00098,unvisited,1,301072.90491975413,1231575.8475382302,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,47,-0.018167764211539972,4,0.752,0.8933985037406483,False,False,0.893617021276596,Not significant,Not significant
S00099,unvisited,1,287897.5528883942,1212027.3199428017,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,43,-0.02903611881294848,4,0.495,0.7215973072215421,False,False,0.8837209302325586,Not significant,Not significant
S00100,unvisited,1,288167.3938812957,1212559.1700011168,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,43,-0.02903611881294848,4,0.498,0.7233146341463416,False,False,0.8837209302325586,Not significant,Not significant
S00101,unvisited,1,299361.22669205285,1218280.0441208682,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,48,0.007146445047573879,1,0.943,1.0,False,False,0.9166666666666672,Not significant,Not significant
S00102,unvisited,1,284406.3436106555,1225213.2076405126,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,44,0.023786554630487924,1,0.796,0.9146512301013026,False,False,0.9318181818181813,Not significant,Not significant
