name,label,settlement_type,ward_code,ward_name,lga_code,lga_name,state_code,state_name,longitude,latitude,target_population_under5
S00163,Ibwari,Settlement,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.121303,10.722934,140.0
S00121,Irbafa,Settlement,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.134858,10.783787,61.0
S00174,Irbema,Hamlet,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.148042,10.756493,32.0
S00180,Irngomi,Hamlet,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.137422,10.712479,18.0
S00188,Jidedu,Urban block,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.228167,10.771228,860.0
S00157,Jimashi,Settlement,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.090921,10.778799,145.0
S00162,Jitsifa,Hamlet,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.225508,10.77611,49.0
S00202,Kudema-Gabas,Settlement,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.219863,10.80426,30.0
S00213,Kuyoma,Village,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.031265,10.864211,131.0
S00161,Kuzaru,Urban block,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.133176,10.79321,216.0
S00172,Lobemi,Hamlet,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.100221,10.789561,14.0
S00133,Loduja,Village,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.211818,10.768842,33.0
S00138,Lorade-Sabo,Urban block,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.105552,10.716086,410.0
S00137,Lotisa,Hamlet,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.069988,10.783365,32.0
S00143,Lowade,Hamlet,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.026992,10.91861,26.0
S00123,Mabani,Village,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.034548,10.880157,105.0
S00195,Mashafa,Village,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.088684,10.728512,118.0
S00129,Nudeja-Sabo,Village,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.114609,10.713879,200.0
S00216,Okbako,Village,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.23026,10.789671,40.0
S00125,Okmari,Urban block,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.140257,10.731256,582.0
S00208,Okzatu,Hamlet,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.177691,10.784757,43.0
S00127,Ollawo,Hamlet,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.069231,10.778969,7.0
S00171,Olmami-Yamma,Urban block,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.13638,10.757978,422.0
S00170,Olrita,Hamlet,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.207641,10.779115,28.0
S00141,Ribafa,Hamlet,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.234753,10.784463,36.0
S00148,Ribaja,Village,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.106366,10.809701,94.0
S00207,Rizani,Village,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.111973,10.736919,77.0
S00212,Sanana,Village,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.109858,10.794536,79.0
S00166,Sarishi-Arewa,Urban block,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.122619,10.778849,521.0
S00189,Satisa,Settlement,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.159981,10.809301,23.0
S00131,Sazashi,Village,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.028413,10.867265,66.0
S00214,Suduru-Gabas,Hamlet,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.22263,10.754536,41.0
S00149,Sularu,Village,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.129003,10.795989,90.0
S00155,Sunako,Urban block,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.101642,10.809229,79.0
S00169,Surasa,Hamlet,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.103629,10.779009,39.0
S00193,Takofa,Village,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.096699,10.780457,48.0
S00132,Tangowa-Arewa,Village,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.122205,10.726101,109.0
S00167,Umluwo,Village,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.21536,10.802698,137.0
S00211,Uzkotu,Settlement,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.023185,10.881941,212.0
S00205,Uznashi,Urban block,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.078868,10.763829,89.0
S00126,Uzshani,Hamlet,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.220297,10.799302,38.0
S00219,Uztsija,Village,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.097185,10.772972,175.0
S00204,Waluwo,Hamlet,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.106608,10.805227,14.0
S00147,Watsiyi,Hamlet,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.148616,10.744296,49.0
S00183,Wayoru-Sabo,Village,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.222078,10.774631,221.0
S00135,Yebede,Village,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.072203,10.928203,58.0
S00156,Yelata,Settlement,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.12143,10.752138,64.0
S00197,Yetiba,Village,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.114434,10.740139,89.0
S00142,Yetsina,Urban block,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.088222,10.744765,419.0
S00209,Yetsiwa-Kudu,Village,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.235993,10.786187,369.0
S00179,Yezawo,Village,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.109247,10.728116,392.0
S00122,Zajija,Village,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.192763,10.730917,26.0
S00192,Zajitu,Village,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.159032,10.784975,94.0
S00196,Zakotu-Tsakiya,Hamlet,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.16566,10.810034,19.0
S00159,Zashaja,Urban block,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.092855,10.777946,270.0
S00203,Zatija,Hamlet,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.087951,10.815011,37.0
S00181,Zayowo,Village,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.180571,10.871717,
S00144,Zazashi,Village,W002,Ekduru,LGA01,Idi-Oro,BAN,Bansara,7.232992,10.80643,133.0
S00106,Adbaru,Settlement,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.062711,11.042577,68.0
S00085,Adbeta,Hamlet,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.048635,11.073911,22.0
S00080,Adnade-Kofar,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.206952,11.137924,117.0
S00068,Adrija-Sabo,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.032172,11.115906,109.0
S00037,Adtsitu,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.060373,10.991454,300.0
S00097,Agbawo,Urban block,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.054834,10.968352,534.0
S00092,Agtsiko-Gabas,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.159108,11.092896,90.0
S00059,Agwako,Hamlet,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.069533,10.962133,63.0
S00111,Biduja-Sabo,Hamlet,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.155659,11.166784,28.0
S00015,Binako,Settlement,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.102302,11.171373,36.0
S00017,Biriyi,Urban block,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.201269,11.158669,392.0
S00006,Bishaja-Gabas,Hamlet,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.114381,11.056097,69.0
S00026,Dabedu,Hamlet,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.168708,11.162693,21.0
S00077,Dajisa,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.043993,11.093838,117.0
S00042,Damako,Hamlet,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.08705,11.137163,34.0
S00065,Danasa,Hamlet,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.165333,11.164793,39.0
S00008,Danashi,Urban block,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.161445,11.138556,579.0
S00118,Donadu,Settlement,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.077207,11.035975,92.0
S00047,Dorita,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.079782,11.133849,122.0
S00004,Dosari,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.161071,11.093949,96.0
S00104,Dotina,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.067359,10.966506,77.0
S00088,Ekrafa,Urban block,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.04016,10.955648,1017.0
S00012,Ekrari,Hamlet,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.038673,11.013737,60.0
S00119,Ekshani,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.049177,11.066639,63.0
S00110,Ekyosa,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.221619,11.129241,54.0
S00010,Enjiru,Urban block,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.027125,11.081613,371.0
S00116,Enriru-Kofar,Settlement,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.033939,11.006895,0.0
S00044,Ensama,Hamlet,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.226328,11.135569,60.0
S00113,Enyowa,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.083602,10.954684,241.0
S00094,Fakoshi,Hamlet,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.050521,10.965321,24.0
S00084,Faluni,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.213336,11.120874,104.0
S00060,Fanaja,Hamlet,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.152214,11.045123,29.0
S00019,Fasatu,Hamlet,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.027014,11.040046,8.0
S00075,Fashale-Kofar,Hamlet,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.080786,11.001601,71.0
S00114,Gubade-Tsakiya,Urban block,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.084167,10.9833,316.0
S00108,Guludu,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.124539,11.125157,78.0
S00074,Guluna,Settlement,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.189576,11.159293,68.0
S00070,Gungoshi,Settlement,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.207757,11.128798,49.0
S00020,Guwami-Yamma,Urban block,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.065562,11.189003,1364.0
S00087,Hadema,Hamlet,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.25334922089565,11.039187,44.0
S00002,Haduni,Urban block,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.150789,11.15951,538.0
S00098,Halusa,Hamlet,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.178503,11.135529,28.0
S00081,Haluyi,Hamlet,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.115158,11.028847,96.0
S00053,Hatsiwo,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.064087,11.055537,126.0
S00120,Hazatu,Urban block,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.063283,10.948909,357.0
S00023,Ibdutu,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.095255,11.054927,179.0
S00055,Ibmaja,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.182394,11.129532,55.0
S00056,Ibrawo,Urban block,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.035921,11.035611,666.0
S00112,Ibshade,Settlement,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.12708,11.039206,93.0
S00090,Irdema,Hamlet,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.03894,11.037306,37.0
S00102,Irduri,Hamlet,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.026341,11.077056,38.0
S00033,Irlatu-Gabas,Settlement,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.15132,11.049376,31.0
S00050,Irluko,Settlement,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.219417,11.12951,225.0
S00062,Irsadu-Sabo,Hamlet,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.035398,11.067,34.0
S00072,Irzatu,Urban block,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.033982,11.086848,725.0
S00039,Jideni,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.164716,11.026716,45.0
S00089,Jiduja,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.132653,11.013267,106.0
S00022,Jimawa,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.036134,11.007819,58.0
S00034,Jitifa,Hamlet,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.072608,10.965498,15.0
S00049,Kadudu,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.051484,11.104887,184.0
S00082,Kaladu,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.024104,11.037773,88.0
S00105,Kaluja,Urban block,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.092386,11.102475,381.0
S00029,Kangofa,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.048351,11.024543,69.0
S00046,Kasama-Tudun,Settlement,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.05559,11.09671,31.0
S00095,Kashako,Hamlet,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.02251,11.009713,30.0
S00051,Kulama,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.147701,11.041319,129.0
S00011,Kushatu,Hamlet,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.053988,10.95665,30.0
S00093,Lobaba,Settlement,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.135917,11.186389,163.0
S00041,Lodule,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.060058,11.003448,92.0
S00078,Lolale,Hamlet,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.047479,11.0183,18.0
S00054,Loshaja,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.078284,11.081093,173.0
S00035,Makole-Arewa,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.1451,11.026904,149.0
S00100,Mashasa,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.061507,10.962902,96.0
S00024,Mashashi,Settlement,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.151156,11.045863,50.0
S00109,Numawa,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.157376,11.057408,29.0
S00083,Nuwaja,Urban block,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.107215,10.98015,236.0
S00057,Nuwani,Urban block,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.181389,11.159146,368.0
S00096,Okkotu,Urban block,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.04953,11.052846,868.0
S00032,Okmaba,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.049927,11.056509,108.0
S00021,Okmata-Sabo,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.117315,11.078677,246.0
S00115,Okngowa,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.146778,11.043354,54.0
S00064,Okwadu,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.038256,10.949531,143.0
S00086,Ollale,Urban block,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.05126,11.062528,427.0
S00018,Oltiko,Settlement,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.197939,11.099233,107.0
S00099,Ribeni,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.05907,10.958079,63.0
S00036,Ridewo-Gabas,Settlement,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.042721,11.073816,115.0
S00063,Ringowa,Urban block,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.174387,11.04608,137.0
S00027,Riwayi,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.030036,11.087616,101.0
S00073,Riyoma-Gabas,Urban block,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.01783,11.003108,369.0
S00013,Rizadu,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.039114,11.017934,150.0
S00091,Saluru,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.117245,11.019985,36.0
S00117,Sarade,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.189771,11.142535,110.0
S00067,Sayowa,Hamlet,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.054602,11.021144,29.0
S00040,Sazafa,Urban block,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.023837,11.057645,171.0
S00101,Suludu-Arewa,Urban block,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.163585,11.015249,495.0
S00001,Surawa,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.166551,11.173847,145.0
S00030,Suriru,Hamlet,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.070925,11.029547,22.0
S00071,Sutiwo,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.17708,11.098781,177.0
S00048,Taduri,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.038087,11.046953,126.0
S00076,Tarani,Urban block,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.040814,10.965418,423.0
S00066,Tararu-Gabas,Urban block,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.044654,11.096985,364.0
S00043,Taritu,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.171422,11.156388,188.0
S00052,Tasama,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.171142,11.129894,99.0
S00103,Tashade-Kudu,Hamlet,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.14436,11.192285,48.0
S00058,Umratu,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.079446,11.047238,166.0
S00038,Umsayi,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.041015,11.026213,157.0
S00016,Umzashi,Urban block,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.14658,11.006795,344.0
S00045,Uzbena,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.063746,11.08566,286.0
S00007,Uzduma,Urban block,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.192986,11.161636,378.0
S00009,Uzrita,Hamlet,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.146177,11.171176,58.0
S00005,Wabade,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.097021,11.009781,62.0
S00025,Wamade,Village,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.042614,10.953771,121.0
S00031,Wamako,Urban block,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.037446,10.955953,301.0
S00079,Warana,Hamlet,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.060873,10.997459,11.0
S00003,Watiru,Hamlet,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.064421,11.019136,61.0
S00107,Wawatu,Urban block,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.14365,11.051228,516.0
S00028,Yerifa,Settlement,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.147323,11.040776,104.0
S00069,Zakole-Arewa,Urban block,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.024625,11.021364,494.0
S00014,Zasafa,Urban block,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.147327,11.206474,324.0
S00061,Zawatu,Hamlet,W001,Ekngoyi,LGA01,Idi-Oro,BAN,Bansara,7.033282,11.09712,12.0
S01460,Adngoba,Village,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.75221,11.166326,47.0
S01509,Agmasa,Village,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.716298,11.142481,163.0
S01473,Agmawa,Hamlet,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.60247,11.077278,63.0
S01431,Agzaba,Village,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.722511,11.121426,33.0
S01494,Bikoyi,Village,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.730641,11.164245,76.0
S01453,Bingoyi,Urban block,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.645337,11.059431,248.0
S01512,Bisaru,Urban block,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.739303,11.13727,433.0
S01490,Biyoba,Urban block,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.579126,11.095708,318.0
S01501,Dabeba,Village,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.728702,11.125533,71.0
S01429,Darana-Arewa,Hamlet,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.676089,11.119627,21.0
S01481,Domade-Yamma,Village,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.598608,11.088889,89.0
S01506,Enjisa,Village,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.733383,11.174759,66.0
S01425,Ensaba,Village,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.583888,11.084425,176.0
S01467,Gukori,Hamlet,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.724386,11.163464,63.0
S01448,Gumawa,Hamlet,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.720671,11.154281,18.0
S01443,Gusade-Kofar,Village,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.587953,11.054854,291.0
S01464,Hajidu,Hamlet,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.762662,11.182175,23.0
S01447,Halata,Village,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.710018,11.120487,54.0
S01477,Hamako-Kofar,Village,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.730583,11.149755,74.0
S01480,Hasale,Urban block,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.704134,11.163403,475.0
S01463,Hayole,Village,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.682647,11.155914,101.0
S01424,Ibbasa,Village,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.549404,11.119672,132.0
S01438,Ibwadu,Settlement,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.722813,11.148319,71.0
S01475,Ibwaja,Village,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.5975,11.053939,72.0
S01436,Ibyosa,Hamlet,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.737007,11.144667,104.0
S01508,Irjitu,Hamlet,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.710711,11.178903,26.0
S01458,Irshani,Settlement,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.694159,11.150454,30.0
S01483,Irtsishi,Village,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.551658,11.128073,179.0
S01440,Jidudu,Hamlet,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.585645,11.073824,69.0
S01432,Jiradu,Urban block,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.620768,11.095678,617.0
S01486,Jirale,Urban block,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.730104,11.150785,177.0
S01497,Jisafa,Settlement,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.697054,11.179326,91.0
S01449,Jiwako,Village,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.635391,11.195146,163.0
S01433,Jiwatu,Village,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.587064,11.149833,96.0
S01489,Kaludu-Sabo,Village,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.696743,11.137312,95.0
S01442,Kaluyi,Hamlet,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.736016,11.154513,50.0
S01472,Kashashi-Gabas,Hamlet,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.754034,11.151403,6.0
S01435,Kudena,Village,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.640704,11.079525,76.0
S01456,Kujidu-Kofar,Village,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.717364,11.118823,42.0
S01493,Kukoru,Urban block,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.700037,11.157931,147.0
S01470,Lobale,Settlement,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.720615,11.161519,44.0
S01510,Lodushi,Village,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.725146,11.166651,289.0
S01451,Lojini-Tsakiya,Urban block,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.757689,11.187742,262.0
S01441,Lolako,Village,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.711207,11.149805,167.0
S01428,Mabema,Hamlet,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.719464,11.132187,22.0
S01452,Mamadu,Hamlet,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.642605,11.085844,34.0
S01505,Matsiko,Village,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.711668,11.163806,141.0
S01504,Nurima-Yamma,Hamlet,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.706949,11.156812,48.0
S01502,Nusade,Urban block,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.697545,11.147116,405.0
S01474,Nusale,Hamlet,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.686951,11.179084,50.0
S01485,Nushaja,Urban block,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.600347,11.108804,
S01465,Nutiri,Hamlet,W020,Famade,LGA01,Idi-Oro,BAN,Bansara,7.697575,11.072173,45.0
